"url","primary_intent","direct_answer","verified_facts","original_evidence","decision_support","limitations_disclosed","content_uniqueness","semantic_structure","internal_links","structured_data","freshness_accuracy","conversion_path","priority","action"
"https://reumlab.com/solution/senior/","industry_service","yes","entity-schema-checked","templated-review","yes","review","exact-unique","valid-h1","37","Answer|BreadcrumbList|ContactPoint|Country|FAQPage|ListItem|OpeningHoursSpecification|Organization|PostalAddress|ProfessionalService|PropertyValue|Question|Service|WebSite","not-date-bearing","yes","P2-monitor","retain index gate; add only verified evidence"
"https://reumlab.com/solution/shopping/","industry_service","yes","entity-schema-checked","templated-review","yes","review","exact-unique","valid-h1","37","Answer|BreadcrumbList|ContactPoint|Country|FAQPage|ListItem|OpeningHoursSpecification|Organization|PostalAddress|ProfessionalService|PropertyValue|Question|Service|WebSite","not-date-bearing","yes","P2-monitor","retain index gate; add only verified evidence"
"https://reumlab.com/solution/sidedish/","industry_service","yes","entity-schema-checked","templated-review","yes","review","exact-unique","valid-h1","38","Answer|BreadcrumbList|ContactPoint|Country|FAQPage|ListItem|OpeningHoursSpecification|Organization|PostalAddress|ProfessionalService|PropertyValue|Question|Service|WebSite","not-date-bearing","yes","P2-monitor","retain index gate; add only verified evidence"
"https://reumlab.com/solution/skin-clinic/","industry_service","yes","entity-schema-checked","templated-review","yes","review","exact-unique","valid-h1","37","Answer|BreadcrumbList|ContactPoint|Country|FAQPage|ListItem|OpeningHoursSpecification|Organization|PostalAddress|ProfessionalService|PropertyValue|Question|Service|WebSite","not-date-bearing","yes","P2-monitor","retain index gate; add only verified evidence"
"https://reumlab.com/solution/solar/","industry_service","yes","entity-schema-checked","templated-review","yes","yes","exact-unique","valid-h1","37","Answer|BreadcrumbList|ContactPoint|Country|FAQPage|ListItem|OpeningHoursSpecification|Organization|PostalAddress|ProfessionalService|PropertyValue|Question|Service|WebSite","not-date-bearing","yes","P2-monitor","retain index gate; add only verified evidence"
"https://reumlab.com/solution/speech/","industry_service","yes","entity-schema-checked","templated-review","yes","review","exact-unique","valid-h1","37","Answer|BreadcrumbList|ContactPoint|Country|FAQPage|ListItem|OpeningHoursSpecification|Organization|PostalAddress|ProfessionalService|PropertyValue|Question|Service|WebSite","not-date-bearing","yes","P2-monitor","retain index gate; add only verified evidence"
"https://reumlab.com/solution/storage/","industry_service","yes","entity-schema-checked","templated-review","yes","review","exact-unique","valid-h1","37","Answer|BreadcrumbList|ContactPoint|Country|FAQPage|ListItem|OpeningHoursSpecification|Organization|PostalAddress|ProfessionalService|PropertyValue|Question|Service|WebSite","not-date-bearing","yes","P2-monitor","retain index gate; add only verified evidence"
"https://reumlab.com/solution/studycafe/","industry_service","yes","entity-schema-checked","templated-review","yes","review","exact-unique","valid-h1","38","Answer|BreadcrumbList|ContactPoint|Country|FAQPage|ListItem|OpeningHoursSpecification|Organization|PostalAddress|ProfessionalService|PropertyValue|Question|Service|WebSite","not-date-bearing","yes","P2-monitor","retain index gate; add only verified evidence"
"https://reumlab.com/solution/subscription/","industry_service","yes","entity-schema-checked","templated-review","yes","review","exact-unique","valid-h1","38","Answer|BreadcrumbList|ContactPoint|Country|FAQPage|ListItem|OpeningHoursSpecification|Organization|PostalAddress|ProfessionalService|PropertyValue|Question|Service|WebSite","not-date-bearing","yes","P2-monitor","retain index gate; add only verified evidence"
"https://reumlab.com/solution/swimming/","industry_service","yes","entity-schema-checked","templated-review","yes","review","exact-unique","valid-h1","37","Answer|BreadcrumbList|ContactPoint|Country|FAQPage|ListItem|OpeningHoursSpecification|Organization|PostalAddress|ProfessionalService|PropertyValue|Question|Service|WebSite","not-date-bearing","yes","P2-monitor","retain index gate; add only verified evidence"
"https://reumlab.com/solution/taekwondo/","industry_service","yes","entity-schema-checked","templated-review","yes","review","exact-unique","valid-h1","37","Answer|BreadcrumbList|ContactPoint|Country|FAQPage|ListItem|OpeningHoursSpecification|Organization|PostalAddress|ProfessionalService|PropertyValue|Question|Service|WebSite","not-date-bearing","yes","P2-monitor","retain index gate; add only verified evidence"
"https://reumlab.com/solution/tailor/","industry_service","yes","entity-schema-checked","templated-review","yes","review","exact-unique","valid-h1","37","Answer|BreadcrumbList|ContactPoint|Country|FAQPage|ListItem|OpeningHoursSpecification|Organization|PostalAddress|ProfessionalService|PropertyValue|Question|Service|WebSite","not-date-bearing","yes","P2-monitor","retain index gate; add only verified evidence"
"https://reumlab.com/solution/tax-accounting/","industry_service","yes","entity-schema-checked","templated-review","yes","review","exact-unique","valid-h1","37","Answer|BreadcrumbList|ContactPoint|Country|FAQPage|ListItem|OpeningHoursSpecification|Organization|PostalAddress|ProfessionalService|PropertyValue|Question|Service|WebSite","not-date-bearing","yes","P2-monitor","retain index gate; add only verified evidence"
"https://reumlab.com/solution/telemedicine/","industry_service","yes","entity-schema-checked","templated-review","yes","review","exact-unique","valid-h1","37","Answer|BreadcrumbList|ContactPoint|Country|FAQPage|ListItem|OpeningHoursSpecification|Organization|PostalAddress|ProfessionalService|PropertyValue|Question|Service|WebSite","not-date-bearing","yes","P2-monitor","retain index gate; add only verified evidence"
"https://reumlab.com/solution/translation/","industry_service","yes","entity-schema-checked","templated-review","yes","yes","exact-unique","valid-h1","37","Answer|BreadcrumbList|ContactPoint|Country|FAQPage|ListItem|OpeningHoursSpecification|Organization|PostalAddress|ProfessionalService|PropertyValue|Question|Service|WebSite","not-date-bearing","yes","P2-monitor","retain index gate; add only verified evidence"
"https://reumlab.com/solution/travel/","industry_service","yes","entity-schema-checked","templated-review","yes","review","exact-unique","valid-h1","37","Answer|BreadcrumbList|ContactPoint|Country|FAQPage|ListItem|OpeningHoursSpecification|Organization|PostalAddress|ProfessionalService|PropertyValue|Question|Service|WebSite","not-date-bearing","yes","P2-monitor","retain index gate; add only verified evidence"
"https://reumlab.com/solution/tutoring/","industry_service","yes","entity-schema-checked","templated-review","yes","review","exact-unique","valid-h1","37","Answer|BreadcrumbList|ContactPoint|Country|FAQPage|ListItem|OpeningHoursSpecification|Organization|PostalAddress|ProfessionalService|PropertyValue|Question|Service|WebSite","not-date-bearing","yes","P2-monitor","retain index gate; add only verified evidence"
"https://reumlab.com/solution/university/","industry_service","yes","entity-schema-checked","templated-review","yes","review","exact-unique","valid-h1","37","Answer|BreadcrumbList|ContactPoint|Country|FAQPage|ListItem|OpeningHoursSpecification|Organization|PostalAddress|ProfessionalService|PropertyValue|Question|Service|WebSite","not-date-bearing","yes","P2-monitor","retain index gate; add only verified evidence"
"https://reumlab.com/solution/unmanned-store/","industry_service","yes","entity-schema-checked","templated-review","yes","review","exact-unique","valid-h1","38","Answer|BreadcrumbList|ContactPoint|Country|FAQPage|ListItem|OpeningHoursSpecification|Organization|PostalAddress|ProfessionalService|PropertyValue|Question|Service|WebSite","not-date-bearing","yes","P2-monitor","retain index gate; add only verified evidence"
"https://reumlab.com/solution/used-car/","industry_service","yes","entity-schema-checked","templated-review","yes","review","exact-unique","valid-h1","38","Answer|BreadcrumbList|ContactPoint|Country|FAQPage|ListItem|OpeningHoursSpecification|Organization|PostalAddress|ProfessionalService|PropertyValue|Question|Service|WebSite","not-date-bearing","yes","P2-monitor","retain index gate; add only verified evidence"
"https://reumlab.com/solution/wedding/","industry_service","yes","entity-schema-checked","templated-review","yes","review","exact-unique","valid-h1","37","Answer|BreadcrumbList|ContactPoint|Country|FAQPage|ListItem|OpeningHoursSpecification|Organization|PostalAddress|ProfessionalService|PropertyValue|Question|Service|WebSite","not-date-bearing","yes","P2-monitor","retain index gate; add only verified evidence"
"https://reumlab.com/solution/wholesale/","industry_service","yes","entity-schema-checked","templated-review","yes","review","exact-unique","valid-h1","38","Answer|BreadcrumbList|ContactPoint|Country|FAQPage|ListItem|OpeningHoursSpecification|Organization|PostalAddress|ProfessionalService|PropertyValue|Question|Service|WebSite","not-date-bearing","yes","P2-monitor","retain index gate; add only verified evidence"
"https://reumlab.com/solution/yoga/","industry_service","yes","entity-schema-checked","templated-review","yes","review","exact-unique","valid-h1","37","Answer|BreadcrumbList|ContactPoint|Country|FAQPage|ListItem|OpeningHoursSpecification|Organization|PostalAddress|ProfessionalService|PropertyValue|Question|Service|WebSite","not-date-bearing","yes","P2-monitor","retain index gate; add only verified evidence"
"https://reumlab.com/source-handover/","service_or_hub","yes","entity-schema-checked","moderate","yes","yes","exact-unique","valid-h1","32","Answer|BreadcrumbList|ContactPoint|Country|FAQPage|ListItem|OpeningHoursSpecification|Organization|PostalAddress|ProfessionalService|PropertyValue|Question|Service|WebSite","not-date-bearing","yes","P1","retain and monitor"
"https://reumlab.com/system/","service_or_hub","yes","entity-schema-checked","moderate","yes","review","exact-unique","valid-h1","36","BreadcrumbList|CollectionPage|ContactPoint|Country|ItemList|ListItem|OpeningHoursSpecification|Organization|PostalAddress|ProfessionalService|PropertyValue|WebSite","not-date-bearing","yes","P1","retain and monitor"
"https://reumlab.com/system/qr-order/","system_service","yes","entity-schema-checked","moderate","yes","review","exact-unique","valid-h1","35","Answer|BreadcrumbList|ContactPoint|Country|FAQPage|ListItem|OpeningHoursSpecification|Organization|PostalAddress|ProfessionalService|PropertyValue|Question|Service|WebSite","not-date-bearing","yes","P2-monitor","retain and monitor"
"https://reumlab.com/system/space-rental/","system_service","yes","entity-schema-checked","moderate","yes","review","exact-unique","valid-h1","35","Answer|BreadcrumbList|ContactPoint|Country|FAQPage|ListItem|OpeningHoursSpecification|Organization|PostalAddress|ProfessionalService|PropertyValue|Question|Service|WebSite","not-date-bearing","yes","P2-monitor","retain and monitor"
"https://reumlab.com/system/subscription-delivery/","system_service","yes","entity-schema-checked","moderate","yes","yes","exact-unique","valid-h1","35","Answer|BreadcrumbList|ContactPoint|Country|FAQPage|ListItem|OpeningHoursSpecification|Organization|PostalAddress|ProfessionalService|PropertyValue|Question|Service|WebSite","not-date-bearing","yes","P2-monitor","retain and monitor"
"https://reumlab.com/system/trade-ops/","system_service","yes","entity-schema-checked","moderate","yes","review","exact-unique","valid-h1","35","Answer|BreadcrumbList|ContactPoint|Country|FAQPage|ListItem|OpeningHoursSpecification|Organization|PostalAddress|ProfessionalService|PropertyValue|Question|Service|WebSite","not-date-bearing","yes","P2-monitor","retain and monitor"
"https://reumlab.com/system/vehicle-visualizer/","system_service","yes","entity-schema-checked","moderate","yes","yes","exact-unique","valid-h1","35","Answer|BreadcrumbList|ContactPoint|Country|FAQPage|ListItem|OpeningHoursSpecification|Organization|PostalAddress|ProfessionalService|PropertyValue|Question|Service|WebSite","not-date-bearing","yes","P2-monitor","retain and monitor"
"https://reumlab.com/system/waiting/","system_service","yes","entity-schema-checked","moderate","yes","yes","exact-unique","valid-h1","35","Answer|BreadcrumbList|ContactPoint|Country|FAQPage|ListItem|OpeningHoursSpecification|Organization|PostalAddress|ProfessionalService|PropertyValue|Question|Service|WebSite","not-date-bearing","yes","P2-monitor","retain and monitor"
"https://reumlab.com/system/workforce/","system_service","yes","entity-schema-checked","moderate","yes","review","exact-unique","valid-h1","35","Answer|BreadcrumbList|ContactPoint|Country|FAQPage|ListItem|OpeningHoursSpecification|Organization|PostalAddress|ProfessionalService|PropertyValue|Question|Service|WebSite","not-date-bearing","yes","P2-monitor","retain and monitor"
"https://reumlab.com/terms/","legal","yes","entity-schema-checked","templated-review","yes","yes","exact-unique","valid-h1","3","","not-date-bearing","yes","P2-monitor","retain index gate; add only verified evidence"
"https://reumlab.com/web-development/dongtan/","region_service","yes","entity-schema-checked","templated-review","yes","yes","exact-unique","valid-h1","40","Answer|BreadcrumbList|ContactPoint|Country|FAQPage|ListItem|OpeningHoursSpecification|Organization|Place|PostalAddress|ProfessionalService|PropertyValue|Question|Service|WebSite","not-date-bearing","yes","P2-monitor","retain index gate; add only verified evidence"
"https://reumlab.com/web-development/hwaseong/","region_service","yes","entity-schema-checked","templated-review","yes","review","exact-unique","valid-h1","40","Answer|BreadcrumbList|ContactPoint|Country|FAQPage|ListItem|OpeningHoursSpecification|Organization|Place|PostalAddress|ProfessionalService|PropertyValue|Question|Service|WebSite","not-date-bearing","yes","P2-monitor","retain index gate; add only verified evidence"
"https://reumlab.com/web-development/","service_or_hub","yes","entity-schema-checked","moderate","yes","yes","exact-unique","valid-h1","44","Answer|BreadcrumbList|ContactPoint|Country|FAQPage|ListItem|OpeningHoursSpecification|Organization|PostalAddress|ProfessionalService|PropertyValue|Question|Service|WebSite","not-date-bearing","yes","P1","retain and monitor"
"https://reumlab.com/web-development/suwon/","region_service","yes","entity-schema-checked","templated-review","yes","review","exact-unique","valid-h1","40","Answer|BreadcrumbList|ContactPoint|Country|FAQPage|ListItem|OpeningHoursSpecification|Organization|Place|PostalAddress|ProfessionalService|PropertyValue|Question|Service|WebSite","not-date-bearing","yes","P2-monitor","retain index gate; add only verified evidence"
"https://reumlab.com/website/adongsangdamsenteo/","industry_service","yes","entity-schema-checked","templated-review","yes","review","exact-unique","valid-h1","35","Answer|BreadcrumbList|ContactPoint|Country|FAQPage|ListItem|OpeningHoursSpecification|Organization|PostalAddress|ProfessionalService|PropertyValue|Question|Service|WebSite","not-date-bearing","yes","P2-monitor","retain index gate; add only verified evidence"
"https://reumlab.com/website/aebgaebaleobche/","industry_service","yes","entity-schema-checked","templated-review","yes","review","exact-unique","valid-h1","35","Answer|BreadcrumbList|ContactPoint|Country|FAQPage|ListItem|OpeningHoursSpecification|Organization|PostalAddress|ProfessionalService|PropertyValue|Question|Service|WebSite","not-date-bearing","yes","P2-monitor","retain index gate; add only verified evidence"
"https://reumlab.com/website/aggijeom/","industry_service","yes","entity-schema-checked","templated-review","yes","review","exact-unique","valid-h1","35","Answer|BreadcrumbList|ContactPoint|Country|FAQPage|ListItem|OpeningHoursSpecification|Organization|PostalAddress|ProfessionalService|PropertyValue|Question|Service|WebSite","not-date-bearing","yes","P2-monitor","retain index gate; add only verified evidence"
"https://reumlab.com/website/angwa/","industry_service","yes","entity-schema-checked","templated-review","yes","review","exact-unique","valid-h1","35","Answer|BreadcrumbList|ContactPoint|Country|FAQPage|ListItem|OpeningHoursSpecification|Organization|PostalAddress|ProfessionalService|PropertyValue|Question|Service|WebSite","not-date-bearing","yes","P2-monitor","retain index gate; add only verified evidence"
"https://reumlab.com/website/angyeongjeom/","industry_service","yes","entity-schema-checked","templated-review","yes","review","exact-unique","valid-h1","35","Answer|BreadcrumbList|ContactPoint|Country|FAQPage|ListItem|OpeningHoursSpecification|Organization|PostalAddress|ProfessionalService|PropertyValue|Question|Service|WebSite","not-date-bearing","yes","P2-monitor","retain index gate; add only verified evidence"
"https://reumlab.com/website/baedeuminteonjang/","industry_service","yes","entity-schema-checked","templated-review","yes","review","exact-unique","valid-h1","35","Answer|BreadcrumbList|ContactPoint|Country|FAQPage|ListItem|OpeningHoursSpecification|Organization|PostalAddress|ProfessionalService|PropertyValue|Question|Service|WebSite","not-date-bearing","yes","P2-monitor","retain index gate; add only verified evidence"
"https://reumlab.com/website/baldalsenteo/","industry_service","yes","entity-schema-checked","templated-review","yes","review","exact-unique","valid-h1","35","Answer|BreadcrumbList|ContactPoint|Country|FAQPage|ListItem|OpeningHoursSpecification|Organization|PostalAddress|ProfessionalService|PropertyValue|Question|Service|WebSite","not-date-bearing","yes","P2-monitor","retain index gate; add only verified evidence"
"https://reumlab.com/website/banchangage/","industry_service","yes","entity-schema-checked","templated-review","yes","review","exact-unique","valid-h1","35","Answer|BreadcrumbList|ContactPoint|Country|FAQPage|ListItem|OpeningHoursSpecification|Organization|PostalAddress|ProfessionalService|PropertyValue|Question|Service|WebSite","not-date-bearing","yes","P2-monitor","retain index gate; add only verified evidence"
"https://reumlab.com/website/bangmunhagseub/","industry_service","yes","entity-schema-checked","templated-review","yes","review","exact-unique","valid-h1","36","Answer|BreadcrumbList|ContactPoint|Country|FAQPage|ListItem|OpeningHoursSpecification|Organization|PostalAddress|ProfessionalService|PropertyValue|Question|Service|WebSite","not-date-bearing","yes","P2-monitor","retain index gate; add only verified evidence"
"https://reumlab.com/website/bangmunyoyangsenteo/","industry_service","yes","entity-schema-checked","templated-review","yes","review","exact-unique","valid-h1","35","Answer|BreadcrumbList|ContactPoint|Country|FAQPage|ListItem|OpeningHoursSpecification|Organization|PostalAddress|ProfessionalService|PropertyValue|Question|Service|WebSite","not-date-bearing","yes","P2-monitor","retain index gate; add only verified evidence"
"https://reumlab.com/website/bangsueobche/","industry_service","yes","entity-schema-checked","templated-review","yes","review","exact-unique","valid-h1","35","Answer|BreadcrumbList|ContactPoint|Country|FAQPage|ListItem|OpeningHoursSpecification|Organization|PostalAddress|ProfessionalService|PropertyValue|Question|Service|WebSite","not-date-bearing","yes","P2-monitor","retain index gate; add only verified evidence"
"https://reumlab.com/website/bangyeogeobche/","industry_service","yes","entity-schema-checked","templated-review","yes","review","exact-unique","valid-h1","35","Answer|BreadcrumbList|ContactPoint|Country|FAQPage|ListItem|OpeningHoursSpecification|Organization|PostalAddress|ProfessionalService|PropertyValue|Question|Service|WebSite","not-date-bearing","yes","P2-monitor","retain index gate; add only verified evidence"
"https://reumlab.com/website/banyeonggusyab/","industry_service","yes","entity-schema-checked","templated-review","yes","review","exact-unique","valid-h1","35","Answer|BreadcrumbList|ContactPoint|Country|FAQPage|ListItem|OpeningHoursSpecification|Organization|PostalAddress|ProfessionalService|PropertyValue|Question|Service|WebSite","not-date-bearing","yes","P2-monitor","retain index gate; add only verified evidence"
"https://reumlab.com/website/beibisiteo/","industry_service","yes","entity-schema-checked","templated-review","yes","review","exact-unique","valid-h1","35","Answer|BreadcrumbList|ContactPoint|Country|FAQPage|ListItem|OpeningHoursSpecification|Organization|PostalAddress|ProfessionalService|PropertyValue|Question|Service|WebSite","not-date-bearing","yes","P2-monitor","retain index gate; add only verified evidence"
"https://reumlab.com/website/beikeori/","industry_service","yes","entity-schema-checked","templated-review","yes","review","exact-unique","valid-h1","35","Answer|BreadcrumbList|ContactPoint|Country|FAQPage|ListItem|OpeningHoursSpecification|Organization|PostalAddress|ProfessionalService|PropertyValue|Question|Service|WebSite","not-date-bearing","yes","P2-monitor","retain index gate; add only verified evidence"
"https://reumlab.com/website/beobmubeobin/","industry_service","yes","entity-schema-checked","templated-review","yes","review","exact-unique","valid-h1","35","Answer|BreadcrumbList|ContactPoint|Country|FAQPage|ListItem|OpeningHoursSpecification|Organization|PostalAddress|ProfessionalService|PropertyValue|Question|Service|WebSite","not-date-bearing","yes","P2-monitor","retain index gate; add only verified evidence"
"https://reumlab.com/website/beobmusa/","industry_service","yes","entity-schema-checked","templated-review","yes","review","exact-unique","valid-h1","35","Answer|BreadcrumbList|ContactPoint|Country|FAQPage|ListItem|OpeningHoursSpecification|Organization|PostalAddress|ProfessionalService|PropertyValue|Question|Service|WebSite","not-date-bearing","yes","P2-monitor","retain index gate; add only verified evidence"
"https://reumlab.com/website/beobryulsamuso/","industry_service","yes","entity-schema-checked","templated-review","yes","review","exact-unique","valid-h1","35","Answer|BreadcrumbList|ContactPoint|Country|FAQPage|ListItem|OpeningHoursSpecification|Organization|PostalAddress|ProfessionalService|PropertyValue|Question|Service|WebSite","not-date-bearing","yes","P2-monitor","retain index gate; add only verified evidence"
"https://reumlab.com/website/beonyeogsamuso/","industry_service","yes","entity-schema-checked","templated-review","yes","review","exact-unique","valid-h1","35","Answer|BreadcrumbList|ContactPoint|Country|FAQPage|ListItem|OpeningHoursSpecification|Organization|PostalAddress|ProfessionalService|PropertyValue|Question|Service|WebSite","not-date-bearing","yes","P2-monitor","retain index gate; add only verified evidence"
"https://reumlab.com/website/beoseuhoesa/","industry_service","yes","entity-schema-checked","templated-review","yes","review","exact-unique","valid-h1","35","Answer|BreadcrumbList|ContactPoint|Country|FAQPage|ListItem|OpeningHoursSpecification|Organization|PostalAddress|ProfessionalService|PropertyValue|Question|Service|WebSite","not-date-bearing","yes","P2-monitor","retain index gate; add only verified evidence"
"https://reumlab.com/website/beulraegbagseumaejang/","industry_service","yes","entity-schema-checked","templated-review","yes","review","exact-unique","valid-h1","35","Answer|BreadcrumbList|ContactPoint|Country|FAQPage|ListItem|OpeningHoursSpecification|Organization|PostalAddress|ProfessionalService|PropertyValue|Question|Service|WebSite","not-date-bearing","yes","P2-monitor","retain index gate; add only verified evidence"
"https://reumlab.com/website/beuraendinghoesa/","industry_service","yes","entity-schema-checked","templated-review","yes","review","exact-unique","valid-h1","35","Answer|BreadcrumbList|ContactPoint|Country|FAQPage|ListItem|OpeningHoursSpecification|Organization|PostalAddress|ProfessionalService|PropertyValue|Question|Service|WebSite","not-date-bearing","yes","P2-monitor","retain index gate; add only verified evidence"
"https://reumlab.com/website/bideeobche/","industry_service","yes","entity-schema-checked","templated-review","yes","review","exact-unique","valid-h1","35","Answer|BreadcrumbList|ContactPoint|Country|FAQPage|ListItem|OpeningHoursSpecification|Organization|PostalAddress|ProfessionalService|PropertyValue|Question|Service|WebSite","not-date-bearing","yes","P2-monitor","retain index gate; add only verified evidence"
"https://reumlab.com/website/binyogigwa/","industry_service","yes","entity-schema-checked","templated-review","yes","review","exact-unique","valid-h1","35","Answer|BreadcrumbList|ContactPoint|Country|FAQPage|ListItem|OpeningHoursSpecification|Organization|PostalAddress|ProfessionalService|PropertyValue|Question|Service|WebSite","not-date-bearing","yes","P2-monitor","retain index gate; add only verified evidence"
"https://reumlab.com/website/boaneobche/","industry_service","yes","entity-schema-checked","templated-review","yes","review","exact-unique","valid-h1","35","Answer|BreadcrumbList|ContactPoint|Country|FAQPage|ListItem|OpeningHoursSpecification|Organization|PostalAddress|ProfessionalService|PropertyValue|Question|Service|WebSite","not-date-bearing","yes","P2-monitor","retain index gate; add only verified evidence"
"https://reumlab.com/website/bogsingjang/","industry_service","yes","entity-schema-checked","templated-review","yes","review","exact-unique","valid-h1","35","Answer|BreadcrumbList|ContactPoint|Country|FAQPage|ListItem|OpeningHoursSpecification|Organization|PostalAddress|ProfessionalService|PropertyValue|Question|Service|WebSite","not-date-bearing","yes","P2-monitor","retain index gate; add only verified evidence"
"https://reumlab.com/website/boheomdaerijeom/","industry_service","yes","entity-schema-checked","templated-review","yes","review","exact-unique","valid-h1","35","Answer|BreadcrumbList|ContactPoint|Country|FAQPage|ListItem|OpeningHoursSpecification|Organization|PostalAddress|ProfessionalService|PropertyValue|Question|Service|WebSite","not-date-bearing","yes","P2-monitor","retain index gate; add only verified evidence"
"https://reumlab.com/website/boilreoeobche/","industry_service","yes","entity-schema-checked","templated-review","yes","review","exact-unique","valid-h1","35","Answer|BreadcrumbList|ContactPoint|Country|FAQPage|ListItem|OpeningHoursSpecification|Organization|PostalAddress|ProfessionalService|PropertyValue|Question|Service|WebSite","not-date-bearing","yes","P2-monitor","retain index gate; add only verified evidence"
"https://reumlab.com/website/bolringjang/","industry_service","yes","entity-schema-checked","templated-review","yes","review","exact-unique","valid-h1","35","Answer|BreadcrumbList|ContactPoint|Country|FAQPage|ListItem|OpeningHoursSpecification|Organization|PostalAddress|ProfessionalService|PropertyValue|Question|Service|WebSite","not-date-bearing","yes","P2-monitor","retain index gate; add only verified evidence"
"https://reumlab.com/website/budongsan/","industry_service","yes","entity-schema-checked","templated-review","yes","review","exact-unique","valid-h1","36","Answer|BreadcrumbList|ContactPoint|Country|FAQPage|ListItem|OpeningHoursSpecification|Organization|PostalAddress|ProfessionalService|PropertyValue|Question|Service|WebSite","not-date-bearing","yes","P2-monitor","retain index gate; add only verified evidence"
"https://reumlab.com/website/budongsankeonseolting/","industry_service","yes","entity-schema-checked","templated-review","yes","review","exact-unique","valid-h1","36","Answer|BreadcrumbList|ContactPoint|Country|FAQPage|ListItem|OpeningHoursSpecification|Organization|PostalAddress|ProfessionalService|PropertyValue|Question|Service|WebSite","not-date-bearing","yes","P2-monitor","retain index gate; add only verified evidence"
"https://reumlab.com/website/bunsigjib/","industry_service","yes","entity-schema-checked","templated-review","yes","review","exact-unique","valid-h1","35","Answer|BreadcrumbList|ContactPoint|Country|FAQPage|ListItem|OpeningHoursSpecification|Organization|PostalAddress|ProfessionalService|PropertyValue|Question|Service|WebSite","not-date-bearing","yes","P2-monitor","retain index gate; add only verified evidence"
"https://reumlab.com/website/bunyangdaehaengsa/","industry_service","yes","entity-schema-checked","templated-review","yes","review","exact-unique","valid-h1","36","Answer|BreadcrumbList|ContactPoint|Country|FAQPage|ListItem|OpeningHoursSpecification|Organization|PostalAddress|ProfessionalService|PropertyValue|Question|Service|WebSite","not-date-bearing","yes","P2-monitor","retain index gate; add only verified evidence"
"https://reumlab.com/website/byeongwon/","industry_service","yes","entity-schema-checked","templated-review","yes","review","exact-unique","valid-h1","35","Answer|BreadcrumbList|ContactPoint|Country|FAQPage|ListItem|OpeningHoursSpecification|Organization|PostalAddress|ProfessionalService|PropertyValue|Question|Service|WebSite","not-date-bearing","yes","P2-monitor","retain index gate; add only verified evidence"
"https://reumlab.com/website/byeonhosa/","industry_service","yes","entity-schema-checked","templated-review","yes","review","exact-unique","valid-h1","35","Answer|BreadcrumbList|ContactPoint|Country|FAQPage|ListItem|OpeningHoursSpecification|Organization|PostalAddress|ProfessionalService|PropertyValue|Question|Service|WebSite","not-date-bearing","yes","P2-monitor","retain index gate; add only verified evidence"
"https://reumlab.com/website/byeonrisa/","industry_service","yes","entity-schema-checked","templated-review","yes","review","exact-unique","valid-h1","35","Answer|BreadcrumbList|ContactPoint|Country|FAQPage|ListItem|OpeningHoursSpecification|Organization|PostalAddress|ProfessionalService|PropertyValue|Question|Service|WebSite","not-date-bearing","yes","P2-monitor","retain index gate; add only verified evidence"
"https://reumlab.com/website/chaegwonchusimeobche/","industry_service","yes","entity-schema-checked","templated-review","yes","review","exact-unique","valid-h1","35","Answer|BreadcrumbList|ContactPoint|Country|FAQPage|ListItem|OpeningHoursSpecification|Organization|PostalAddress|ProfessionalService|PropertyValue|Question|Service|WebSite","not-date-bearing","yes","P2-monitor","retain index gate; add only verified evidence"
"https://reumlab.com/website/changeobkeonseolting/","industry_service","yes","entity-schema-checked","templated-review","yes","review","exact-unique","valid-h1","35","Answer|BreadcrumbList|ContactPoint|Country|FAQPage|ListItem|OpeningHoursSpecification|Organization|PostalAddress|ProfessionalService|PropertyValue|Question|Service|WebSite","not-date-bearing","yes","P2-monitor","retain index gate; add only verified evidence"
"https://reumlab.com/website/changhoeobche/","industry_service","yes","entity-schema-checked","templated-review","yes","review","exact-unique","valid-h1","35","Answer|BreadcrumbList|ContactPoint|Country|FAQPage|ListItem|OpeningHoursSpecification|Organization|PostalAddress|ProfessionalService|PropertyValue|Question|Service|WebSite","not-date-bearing","yes","P2-monitor","retain index gate; add only verified evidence"
"https://reumlab.com/website/cheheommaeul/","industry_service","yes","entity-schema-checked","templated-review","yes","review","exact-unique","valid-h1","35","Answer|BreadcrumbList|ContactPoint|Country|FAQPage|ListItem|OpeningHoursSpecification|Organization|PostalAddress|ProfessionalService|PropertyValue|Question|Service|WebSite","not-date-bearing","yes","P2-monitor","retain index gate; add only verified evidence"
"https://reumlab.com/website/cheolgeoeobche/","industry_service","yes","entity-schema-checked","templated-review","yes","review","exact-unique","valid-h1","35","Answer|BreadcrumbList|ContactPoint|Country|FAQPage|ListItem|OpeningHoursSpecification|Organization|PostalAddress|ProfessionalService|PropertyValue|Question|Service|WebSite","not-date-bearing","yes","P2-monitor","retain index gate; add only verified evidence"
"https://reumlab.com/website/cheongcheobjangeobche/","industry_service","yes","entity-schema-checked","templated-review","yes","review","exact-unique","valid-h1","35","Answer|BreadcrumbList|ContactPoint|Country|FAQPage|ListItem|OpeningHoursSpecification|Organization|PostalAddress|ProfessionalService|PropertyValue|Question|Service|WebSite","not-date-bearing","yes","P2-monitor","retain index gate; add only verified evidence"
