"page","primary claim","current evidence","needed evidence","owner input required"
"https://reumlab.com/solution/b2b-saas/","B2B SaaS·업무툴 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/bakery/","베이커리·디저트 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/billiards/","당구장·볼링장 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/booking/","예약(미용·네일·공방) 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/bookstore/","서점·북카페 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/butcher/","정육·수산 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/cafe/","카페 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/camping/","캠핑·글램핑 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/car-repair/","자동차정비 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/car-wash/","세차·디테일링 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/catering/","케이터링·출장뷔페 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/childcare/","유치원·어린이집 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/church/","교회·종교시설 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/cleaning/","청소·홈서비스 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/climbing/","클라이밍짐 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/cloud-kitchen/","공유주방 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/coin-laundry/","무인 코인세탁 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/community/","커뮤니티·모임 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/construction/","건설·현장관리 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/cooking-class/","요리·원데이 클래스 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/coworking/","공유오피스 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/creator/","크리에이터·MCN 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/dance-academy/","무용·발레학원 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/delivery/","배달·주문 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/dental/","치과 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/driving-school/","운전학원 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/english-academy/","영어학원 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/esthetic/","에스테틱·스파 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/event-agency/","행사·이벤트 대행 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/fishing/","낚시·선상 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/fitness/","피트니스·헬스장 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/flower/","꽃집·화훼 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/foodtech/","푸드테크·식단 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/franchise/","프랜차이즈 본사 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/funeral/","상조·장례 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/furniture/","가구·리빙 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/game-studio/","게임 개발 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/golf/","골프·스포츠 예약 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/golf-range/","골프연습장 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/grocery/","동네마트·장보기 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/hair-salon/","미용실 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/hospital/","병원·의원 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/","업종별 솔루션·시스템 구축 — 100개 업종 모듈·연동","moderate","검증 가능한 사례·방법론·공식 출처 중 최소 1개 보강","yes"
"https://reumlab.com/solution/insurance/","보험 설계 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/interior/","인테리어·시공 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/kids-cafe/","키즈카페 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/labor-hr/","노무·인사 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/laundry/","세탁·수거배송 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/law-firm/","법무법인·변호사 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/liquor-shop/","주류·와인샵 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/loan/","대출·금융 상담 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/lodging/","숙박·펜션 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/logistics/","물류·배송 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/manufacturing/","제조·공장 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/marketing-agency/","마케팅 대행 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/marketplace/","중고거래·마켓 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/massage/","마사지·테라피 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/math-academy/","수학·입시학원 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/moving/","이사·용달 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/music-academy/","음악학원 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/nail-shop/","네일·왁싱샵 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/nonprofit/","비영리·협회 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/o2o/","O2O 플랫폼 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/optician/","안경원 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/oriental-medicine/","한의원 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/parking/","주차장 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/party-room/","파티룸·대여공간 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/patent/","특허·지식재산 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/pc-cafe/","PC방·무인매장 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/pet/","펫·반려동물 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/pharmacy/","약국 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/photo-studio/","사진관·스튜디오 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/physical-therapy/","도수치료·재활 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/pilates/","필라테스·요가 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/postpartum/","산후조리원 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/printing/","인쇄·간판 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/property-mgmt/","임대·건물관리 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/psychology/","심리상담센터 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/realestate/","부동산·중개 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/recruiting/","채용·헤드헌팅 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/rental/","렌탈·대여 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/rental-car/","렌터카·차량대여 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/resort/","리조트·워터파크 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/restaurant/","식당·외식 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/screen-golf/","스크린골프 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/security/","보안·경비 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/senior/","요양·주간보호 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/shopping/","쇼핑몰·커머스 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/sidedish/","반찬·밀키트 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/skin-clinic/","피부과·성형외과 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/solar/","태양광·에너지 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/speech/","언어·발달치료 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/storage/","셀프스토리지 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/studycafe/","스터디카페·독서실 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/subscription/","구독 서비스 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/swimming/","수영장·스포츠센터 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/taekwondo/","태권도·체육관 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/tailor/","맞춤정장·수선 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/tax-accounting/","세무·회계 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/telemedicine/","비대면 진료 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/translation/","번역·통역 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/travel/","여행·투어 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/tutoring/","과외·교습 매칭 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/university/","대학·평생교육 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/unmanned-store/","무인매장 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/used-car/","중고차 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/wedding/","웨딩·돌잔치 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/wholesale/","도소매·유통 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/solution/yoga/","요가원 솔루션 구축","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/source-handover/","소스코드 이관 — 외주에 묶이지 않게","moderate","검증 가능한 사례·방법론·공식 출처 중 최소 1개 보강","yes"
"https://reumlab.com/system/","기능 이름으로 찾는 개발","moderate","검증 가능한 사례·방법론·공식 출처 중 최소 1개 보강","yes"
"https://reumlab.com/system/qr-order/","QR 주문 시스템 개발","moderate","검증 가능한 사례·방법론·공식 출처 중 최소 1개 보강","yes"
"https://reumlab.com/system/space-rental/","공간대여 예약·정산 시스템 개발","moderate","검증 가능한 사례·방법론·공식 출처 중 최소 1개 보강","yes"
"https://reumlab.com/system/subscription-delivery/","정기배송·구독 관리 시스템 개발","moderate","검증 가능한 사례·방법론·공식 출처 중 최소 1개 보강","yes"
"https://reumlab.com/system/trade-ops/","무역·통관 업무 시스템 개발","moderate","검증 가능한 사례·방법론·공식 출처 중 최소 1개 보강","yes"
"https://reumlab.com/system/vehicle-visualizer/","차량 랩핑 시뮬레이션·견적 시스템 개발","moderate","검증 가능한 사례·방법론·공식 출처 중 최소 1개 보강","yes"
"https://reumlab.com/system/waiting/","웨이팅·대기번호 시스템 개발","moderate","검증 가능한 사례·방법론·공식 출처 중 최소 1개 보강","yes"
"https://reumlab.com/system/workforce/","인력·근태·업무관리 시스템 개발","moderate","검증 가능한 사례·방법론·공식 출처 중 최소 1개 보강","yes"
"https://reumlab.com/terms/","이용약관","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/web-development/dongtan/","동탄 웹사이트 제작","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/web-development/hwaseong/","화성 웹사이트 제작","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/web-development/","웹사이트·랜딩페이지 제작 · Web Development","moderate","검증 가능한 사례·방법론·공식 출처 중 최소 1개 보강","yes"
"https://reumlab.com/web-development/suwon/","수원 웹사이트 제작","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/website/adongsangdamsenteo/","아동상담센터 홈페이지 제작","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/website/aebgaebaleobche/","앱개발업체 홈페이지 제작","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/website/aggijeom/","악기점 홈페이지 제작","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/website/angwa/","안과 홈페이지 제작","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/website/angyeongjeom/","안경점 홈페이지 제작","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/website/baedeuminteonjang/","배드민턴장 홈페이지 제작","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/website/baldalsenteo/","발달센터 홈페이지 제작","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/website/banchangage/","반찬가게 홈페이지 제작","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/website/bangmunhagseub/","방문학습 홈페이지 제작","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/website/bangmunyoyangsenteo/","방문요양센터 홈페이지 제작","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/website/bangsueobche/","방수업체 홈페이지 제작","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/website/bangyeogeobche/","방역업체 홈페이지 제작","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/website/banyeonggusyab/","반영구샵 홈페이지 제작","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/website/beibisiteo/","베이비시터 홈페이지 제작","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/website/beikeori/","베이커리 홈페이지 제작","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/website/beobmubeobin/","법무법인 홈페이지 제작","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/website/beobmusa/","법무사 홈페이지 제작","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/website/beobryulsamuso/","법률사무소 홈페이지 제작","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/website/beonyeogsamuso/","번역사무소 홈페이지 제작","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/website/beoseuhoesa/","버스회사 홈페이지 제작","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/website/beulraegbagseumaejang/","블랙박스매장 홈페이지 제작","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/website/beuraendinghoesa/","브랜딩회사 홈페이지 제작","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/website/bideeobche/","비데업체 홈페이지 제작","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/website/binyogigwa/","비뇨기과 홈페이지 제작","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/website/boaneobche/","보안업체 홈페이지 제작","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/website/bogsingjang/","복싱장 홈페이지 제작","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/website/boheomdaerijeom/","보험대리점 홈페이지 제작","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/website/boilreoeobche/","보일러업체 홈페이지 제작","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/website/bolringjang/","볼링장 홈페이지 제작","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/website/budongsan/","부동산 홈페이지 제작","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/website/budongsankeonseolting/","부동산컨설팅 홈페이지 제작","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/website/bunsigjib/","분식집 홈페이지 제작","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/website/bunyangdaehaengsa/","분양대행사 홈페이지 제작","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/website/byeongwon/","병원 홈페이지 제작","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/website/byeonhosa/","변호사 홈페이지 제작","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/website/byeonrisa/","변리사 홈페이지 제작","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/website/chaegwonchusimeobche/","채권추심업체 홈페이지 제작","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/website/changeobkeonseolting/","창업컨설팅 홈페이지 제작","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/website/changhoeobche/","창호업체 홈페이지 제작","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/website/cheheommaeul/","체험마을 홈페이지 제작","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/website/cheolgeoeobche/","철거업체 홈페이지 제작","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/website/cheongcheobjangeobche/","청첩장업체 홈페이지 제작","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/website/cheongsoeobche/","청소업체 홈페이지 제작","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/website/cheongsonyeonsangdamsenteo/","청소년상담센터 홈페이지 제작","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/website/chigwa/","치과 홈페이지 제작","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/website/chikinjib/","치킨집 홈페이지 제작","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/website/chuljangbwipe/","출장뷔페 홈페이지 제작","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/website/chulpansa/","출판사 홈페이지 제작","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/website/dabryepumeobche/","답례품업체 홈페이지 제작","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
"https://reumlab.com/website/danggujang/","당구장 홈페이지 제작","templated-review","해당 업종·지역에 고유한 실제 제약, 허가된 사례 또는 1차 자료","yes"
