"canonical URL","page type","primary intent","target audience","Google clicks","Google impressions","Google CTR","Google average position","Bing clicks","Bing citations","Naver impressions","Naver clicks","organic sessions","AI referral sessions","successful leads","backlinks / independent mentions","first-party evidence","content uniqueness","query overlap","closest competing internal URL","index status","action","reason","priority","owner"
"https://reumlab.com/solution/pet/","industry_service","industry_service","앱·웹·AI 개발 파트너를 찾는 사업자와 실무자","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:BING","OWNER_DATA_REQUIRED:BING_AI_PERFORMANCE","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4_NETLIFY","NOT_MEASURED","templated-review","exact-unique","NO_EXACT_H1_DUPLICATE; GSC_QUERY_DATA_REQUIRED","https://reumlab.com/app/academy/","INDEX / SELF_CANONICAL_STATIC_VERIFIED","MONITOR","템플릿 유사 가능성은 있으나 검색·전환 데이터 없이 삭제·통합하지 않음","P2-monitor","SEO owner"
"https://reumlab.com/solution/pharmacy/","industry_service","industry_service","앱·웹·AI 개발 파트너를 찾는 사업자와 실무자","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:BING","OWNER_DATA_REQUIRED:BING_AI_PERFORMANCE","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4_NETLIFY","NOT_MEASURED","templated-review","exact-unique","NO_EXACT_H1_DUPLICATE; GSC_QUERY_DATA_REQUIRED","https://reumlab.com/app/academy/","INDEX / SELF_CANONICAL_STATIC_VERIFIED","MONITOR","템플릿 유사 가능성은 있으나 검색·전환 데이터 없이 삭제·통합하지 않음","P2-monitor","SEO owner"
"https://reumlab.com/solution/photo-studio/","industry_service","industry_service","앱·웹·AI 개발 파트너를 찾는 사업자와 실무자","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:BING","OWNER_DATA_REQUIRED:BING_AI_PERFORMANCE","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4_NETLIFY","NOT_MEASURED","templated-review","exact-unique","NO_EXACT_H1_DUPLICATE; GSC_QUERY_DATA_REQUIRED","https://reumlab.com/app/academy/","INDEX / SELF_CANONICAL_STATIC_VERIFIED","MONITOR","템플릿 유사 가능성은 있으나 검색·전환 데이터 없이 삭제·통합하지 않음","P2-monitor","SEO owner"
"https://reumlab.com/solution/physical-therapy/","industry_service","industry_service","앱·웹·AI 개발 파트너를 찾는 사업자와 실무자","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:BING","OWNER_DATA_REQUIRED:BING_AI_PERFORMANCE","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4_NETLIFY","NOT_MEASURED","templated-review","exact-unique","NO_EXACT_H1_DUPLICATE; GSC_QUERY_DATA_REQUIRED","https://reumlab.com/app/academy/","INDEX / SELF_CANONICAL_STATIC_VERIFIED","MONITOR","템플릿 유사 가능성은 있으나 검색·전환 데이터 없이 삭제·통합하지 않음","P2-monitor","SEO owner"
"https://reumlab.com/solution/pilates/","industry_service","industry_service","앱·웹·AI 개발 파트너를 찾는 사업자와 실무자","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:BING","OWNER_DATA_REQUIRED:BING_AI_PERFORMANCE","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4_NETLIFY","NOT_MEASURED","templated-review","exact-unique","NO_EXACT_H1_DUPLICATE; GSC_QUERY_DATA_REQUIRED","https://reumlab.com/app/academy/","INDEX / SELF_CANONICAL_STATIC_VERIFIED","MONITOR","템플릿 유사 가능성은 있으나 검색·전환 데이터 없이 삭제·통합하지 않음","P2-monitor","SEO owner"
"https://reumlab.com/solution/postpartum/","industry_service","industry_service","앱·웹·AI 개발 파트너를 찾는 사업자와 실무자","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:BING","OWNER_DATA_REQUIRED:BING_AI_PERFORMANCE","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4_NETLIFY","NOT_MEASURED","templated-review","exact-unique","NO_EXACT_H1_DUPLICATE; GSC_QUERY_DATA_REQUIRED","https://reumlab.com/app/academy/","INDEX / SELF_CANONICAL_STATIC_VERIFIED","MONITOR","템플릿 유사 가능성은 있으나 검색·전환 데이터 없이 삭제·통합하지 않음","P2-monitor","SEO owner"
"https://reumlab.com/solution/printing/","industry_service","industry_service","앱·웹·AI 개발 파트너를 찾는 사업자와 실무자","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:BING","OWNER_DATA_REQUIRED:BING_AI_PERFORMANCE","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4_NETLIFY","NOT_MEASURED","templated-review","exact-unique","NO_EXACT_H1_DUPLICATE; GSC_QUERY_DATA_REQUIRED","https://reumlab.com/app/academy/","INDEX / SELF_CANONICAL_STATIC_VERIFIED","MONITOR","템플릿 유사 가능성은 있으나 검색·전환 데이터 없이 삭제·통합하지 않음","P2-monitor","SEO owner"
"https://reumlab.com/solution/property-mgmt/","industry_service","industry_service","앱·웹·AI 개발 파트너를 찾는 사업자와 실무자","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:BING","OWNER_DATA_REQUIRED:BING_AI_PERFORMANCE","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4_NETLIFY","NOT_MEASURED","templated-review","exact-unique","NO_EXACT_H1_DUPLICATE; GSC_QUERY_DATA_REQUIRED","https://reumlab.com/app/academy/","INDEX / SELF_CANONICAL_STATIC_VERIFIED","MONITOR","템플릿 유사 가능성은 있으나 검색·전환 데이터 없이 삭제·통합하지 않음","P2-monitor","SEO owner"
"https://reumlab.com/solution/psychology/","industry_service","industry_service","앱·웹·AI 개발 파트너를 찾는 사업자와 실무자","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:BING","OWNER_DATA_REQUIRED:BING_AI_PERFORMANCE","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4_NETLIFY","NOT_MEASURED","templated-review","exact-unique","NO_EXACT_H1_DUPLICATE; GSC_QUERY_DATA_REQUIRED","https://reumlab.com/app/academy/","INDEX / SELF_CANONICAL_STATIC_VERIFIED","MONITOR","템플릿 유사 가능성은 있으나 검색·전환 데이터 없이 삭제·통합하지 않음","P2-monitor","SEO owner"
"https://reumlab.com/solution/realestate/","industry_service","industry_service","앱·웹·AI 개발 파트너를 찾는 사업자와 실무자","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:BING","OWNER_DATA_REQUIRED:BING_AI_PERFORMANCE","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4_NETLIFY","NOT_MEASURED","templated-review","exact-unique","NO_EXACT_H1_DUPLICATE; GSC_QUERY_DATA_REQUIRED","https://reumlab.com/app/academy/","INDEX / SELF_CANONICAL_STATIC_VERIFIED","MONITOR","템플릿 유사 가능성은 있으나 검색·전환 데이터 없이 삭제·통합하지 않음","P2-monitor","SEO owner"
"https://reumlab.com/solution/recruiting/","industry_service","industry_service","앱·웹·AI 개발 파트너를 찾는 사업자와 실무자","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:BING","OWNER_DATA_REQUIRED:BING_AI_PERFORMANCE","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4_NETLIFY","NOT_MEASURED","templated-review","exact-unique","NO_EXACT_H1_DUPLICATE; GSC_QUERY_DATA_REQUIRED","https://reumlab.com/app/academy/","INDEX / SELF_CANONICAL_STATIC_VERIFIED","MONITOR","템플릿 유사 가능성은 있으나 검색·전환 데이터 없이 삭제·통합하지 않음","P2-monitor","SEO owner"
"https://reumlab.com/solution/rental/","industry_service","industry_service","앱·웹·AI 개발 파트너를 찾는 사업자와 실무자","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:BING","OWNER_DATA_REQUIRED:BING_AI_PERFORMANCE","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4_NETLIFY","NOT_MEASURED","templated-review","exact-unique","NO_EXACT_H1_DUPLICATE; GSC_QUERY_DATA_REQUIRED","https://reumlab.com/app/academy/","INDEX / SELF_CANONICAL_STATIC_VERIFIED","MONITOR","템플릿 유사 가능성은 있으나 검색·전환 데이터 없이 삭제·통합하지 않음","P2-monitor","SEO owner"
"https://reumlab.com/solution/rental-car/","industry_service","industry_service","앱·웹·AI 개발 파트너를 찾는 사업자와 실무자","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:BING","OWNER_DATA_REQUIRED:BING_AI_PERFORMANCE","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4_NETLIFY","NOT_MEASURED","templated-review","exact-unique","NO_EXACT_H1_DUPLICATE; GSC_QUERY_DATA_REQUIRED","https://reumlab.com/app/academy/","INDEX / SELF_CANONICAL_STATIC_VERIFIED","MONITOR","템플릿 유사 가능성은 있으나 검색·전환 데이터 없이 삭제·통합하지 않음","P2-monitor","SEO owner"
"https://reumlab.com/solution/resort/","industry_service","industry_service","앱·웹·AI 개발 파트너를 찾는 사업자와 실무자","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:BING","OWNER_DATA_REQUIRED:BING_AI_PERFORMANCE","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4_NETLIFY","NOT_MEASURED","templated-review","exact-unique","NO_EXACT_H1_DUPLICATE; GSC_QUERY_DATA_REQUIRED","https://reumlab.com/app/academy/","INDEX / SELF_CANONICAL_STATIC_VERIFIED","MONITOR","템플릿 유사 가능성은 있으나 검색·전환 데이터 없이 삭제·통합하지 않음","P2-monitor","SEO owner"
"https://reumlab.com/solution/restaurant/","industry_service","industry_service","앱·웹·AI 개발 파트너를 찾는 사업자와 실무자","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:BING","OWNER_DATA_REQUIRED:BING_AI_PERFORMANCE","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4_NETLIFY","NOT_MEASURED","templated-review","exact-unique","NO_EXACT_H1_DUPLICATE; GSC_QUERY_DATA_REQUIRED","https://reumlab.com/app/academy/","INDEX / SELF_CANONICAL_STATIC_VERIFIED","MONITOR","템플릿 유사 가능성은 있으나 검색·전환 데이터 없이 삭제·통합하지 않음","P2-monitor","SEO owner"
"https://reumlab.com/solution/screen-golf/","industry_service","industry_service","앱·웹·AI 개발 파트너를 찾는 사업자와 실무자","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:BING","OWNER_DATA_REQUIRED:BING_AI_PERFORMANCE","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4_NETLIFY","NOT_MEASURED","templated-review","exact-unique","NO_EXACT_H1_DUPLICATE; GSC_QUERY_DATA_REQUIRED","https://reumlab.com/app/academy/","INDEX / SELF_CANONICAL_STATIC_VERIFIED","MONITOR","템플릿 유사 가능성은 있으나 검색·전환 데이터 없이 삭제·통합하지 않음","P2-monitor","SEO owner"
"https://reumlab.com/solution/security/","industry_service","industry_service","앱·웹·AI 개발 파트너를 찾는 사업자와 실무자","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:BING","OWNER_DATA_REQUIRED:BING_AI_PERFORMANCE","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4_NETLIFY","NOT_MEASURED","templated-review","exact-unique","NO_EXACT_H1_DUPLICATE; GSC_QUERY_DATA_REQUIRED","https://reumlab.com/app/academy/","INDEX / SELF_CANONICAL_STATIC_VERIFIED","MONITOR","템플릿 유사 가능성은 있으나 검색·전환 데이터 없이 삭제·통합하지 않음","P2-monitor","SEO owner"
"https://reumlab.com/solution/senior/","industry_service","industry_service","앱·웹·AI 개발 파트너를 찾는 사업자와 실무자","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:BING","OWNER_DATA_REQUIRED:BING_AI_PERFORMANCE","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4_NETLIFY","NOT_MEASURED","templated-review","exact-unique","NO_EXACT_H1_DUPLICATE; GSC_QUERY_DATA_REQUIRED","https://reumlab.com/app/academy/","INDEX / SELF_CANONICAL_STATIC_VERIFIED","MONITOR","템플릿 유사 가능성은 있으나 검색·전환 데이터 없이 삭제·통합하지 않음","P2-monitor","SEO owner"
"https://reumlab.com/solution/shopping/","industry_service","industry_service","앱·웹·AI 개발 파트너를 찾는 사업자와 실무자","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:BING","OWNER_DATA_REQUIRED:BING_AI_PERFORMANCE","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4_NETLIFY","NOT_MEASURED","templated-review","exact-unique","NO_EXACT_H1_DUPLICATE; GSC_QUERY_DATA_REQUIRED","https://reumlab.com/app/academy/","INDEX / SELF_CANONICAL_STATIC_VERIFIED","MONITOR","템플릿 유사 가능성은 있으나 검색·전환 데이터 없이 삭제·통합하지 않음","P2-monitor","SEO owner"
"https://reumlab.com/solution/sidedish/","industry_service","industry_service","앱·웹·AI 개발 파트너를 찾는 사업자와 실무자","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:BING","OWNER_DATA_REQUIRED:BING_AI_PERFORMANCE","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4_NETLIFY","NOT_MEASURED","templated-review","exact-unique","NO_EXACT_H1_DUPLICATE; GSC_QUERY_DATA_REQUIRED","https://reumlab.com/app/academy/","INDEX / SELF_CANONICAL_STATIC_VERIFIED","MONITOR","템플릿 유사 가능성은 있으나 검색·전환 데이터 없이 삭제·통합하지 않음","P2-monitor","SEO owner"
"https://reumlab.com/solution/skin-clinic/","industry_service","industry_service","앱·웹·AI 개발 파트너를 찾는 사업자와 실무자","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:BING","OWNER_DATA_REQUIRED:BING_AI_PERFORMANCE","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4_NETLIFY","NOT_MEASURED","templated-review","exact-unique","NO_EXACT_H1_DUPLICATE; GSC_QUERY_DATA_REQUIRED","https://reumlab.com/app/academy/","INDEX / SELF_CANONICAL_STATIC_VERIFIED","MONITOR","템플릿 유사 가능성은 있으나 검색·전환 데이터 없이 삭제·통합하지 않음","P2-monitor","SEO owner"
"https://reumlab.com/solution/solar/","industry_service","industry_service","앱·웹·AI 개발 파트너를 찾는 사업자와 실무자","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:BING","OWNER_DATA_REQUIRED:BING_AI_PERFORMANCE","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4_NETLIFY","NOT_MEASURED","templated-review","exact-unique","NO_EXACT_H1_DUPLICATE; GSC_QUERY_DATA_REQUIRED","https://reumlab.com/app/academy/","INDEX / SELF_CANONICAL_STATIC_VERIFIED","MONITOR","템플릿 유사 가능성은 있으나 검색·전환 데이터 없이 삭제·통합하지 않음","P2-monitor","SEO owner"
"https://reumlab.com/solution/speech/","industry_service","industry_service","앱·웹·AI 개발 파트너를 찾는 사업자와 실무자","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:BING","OWNER_DATA_REQUIRED:BING_AI_PERFORMANCE","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4_NETLIFY","NOT_MEASURED","templated-review","exact-unique","NO_EXACT_H1_DUPLICATE; GSC_QUERY_DATA_REQUIRED","https://reumlab.com/app/academy/","INDEX / SELF_CANONICAL_STATIC_VERIFIED","MONITOR","템플릿 유사 가능성은 있으나 검색·전환 데이터 없이 삭제·통합하지 않음","P2-monitor","SEO owner"
"https://reumlab.com/solution/storage/","industry_service","industry_service","앱·웹·AI 개발 파트너를 찾는 사업자와 실무자","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:BING","OWNER_DATA_REQUIRED:BING_AI_PERFORMANCE","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4_NETLIFY","NOT_MEASURED","templated-review","exact-unique","NO_EXACT_H1_DUPLICATE; GSC_QUERY_DATA_REQUIRED","https://reumlab.com/app/academy/","INDEX / SELF_CANONICAL_STATIC_VERIFIED","MONITOR","템플릿 유사 가능성은 있으나 검색·전환 데이터 없이 삭제·통합하지 않음","P2-monitor","SEO owner"
"https://reumlab.com/solution/studycafe/","industry_service","industry_service","앱·웹·AI 개발 파트너를 찾는 사업자와 실무자","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:BING","OWNER_DATA_REQUIRED:BING_AI_PERFORMANCE","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4_NETLIFY","NOT_MEASURED","templated-review","exact-unique","NO_EXACT_H1_DUPLICATE; GSC_QUERY_DATA_REQUIRED","https://reumlab.com/app/academy/","INDEX / SELF_CANONICAL_STATIC_VERIFIED","MONITOR","템플릿 유사 가능성은 있으나 검색·전환 데이터 없이 삭제·통합하지 않음","P2-monitor","SEO owner"
"https://reumlab.com/solution/subscription/","industry_service","industry_service","앱·웹·AI 개발 파트너를 찾는 사업자와 실무자","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:BING","OWNER_DATA_REQUIRED:BING_AI_PERFORMANCE","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4_NETLIFY","NOT_MEASURED","templated-review","exact-unique","NO_EXACT_H1_DUPLICATE; GSC_QUERY_DATA_REQUIRED","https://reumlab.com/app/academy/","INDEX / SELF_CANONICAL_STATIC_VERIFIED","MONITOR","템플릿 유사 가능성은 있으나 검색·전환 데이터 없이 삭제·통합하지 않음","P2-monitor","SEO owner"
"https://reumlab.com/solution/swimming/","industry_service","industry_service","앱·웹·AI 개발 파트너를 찾는 사업자와 실무자","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:BING","OWNER_DATA_REQUIRED:BING_AI_PERFORMANCE","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4_NETLIFY","NOT_MEASURED","templated-review","exact-unique","NO_EXACT_H1_DUPLICATE; GSC_QUERY_DATA_REQUIRED","https://reumlab.com/app/academy/","INDEX / SELF_CANONICAL_STATIC_VERIFIED","MONITOR","템플릿 유사 가능성은 있으나 검색·전환 데이터 없이 삭제·통합하지 않음","P2-monitor","SEO owner"
"https://reumlab.com/solution/taekwondo/","industry_service","industry_service","앱·웹·AI 개발 파트너를 찾는 사업자와 실무자","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:BING","OWNER_DATA_REQUIRED:BING_AI_PERFORMANCE","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4_NETLIFY","NOT_MEASURED","templated-review","exact-unique","NO_EXACT_H1_DUPLICATE; GSC_QUERY_DATA_REQUIRED","https://reumlab.com/app/academy/","INDEX / SELF_CANONICAL_STATIC_VERIFIED","MONITOR","템플릿 유사 가능성은 있으나 검색·전환 데이터 없이 삭제·통합하지 않음","P2-monitor","SEO owner"
"https://reumlab.com/solution/tailor/","industry_service","industry_service","앱·웹·AI 개발 파트너를 찾는 사업자와 실무자","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:GSC","OWNER_DATA_REQUIRED:BING","OWNER_DATA_REQUIRED:BING_AI_PERFORMANCE","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:NAVER","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4","OWNER_DATA_REQUIRED:GA4_NETLIFY","NOT_MEASURED","templated-review","exact-unique","NO_EXACT_H1_DUPLICATE; GSC_QUERY_DATA_REQUIRED","https://reumlab.com/app/academy/","INDEX / SELF_CANONICAL_STATIC_VERIFIED","MONITOR","템플릿 유사 가능성은 있으나 검색·전환 데이터 없이 삭제·통합하지 않음","P2-monitor","SEO owner"
